YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Relative humidity at 2 meters(%),precipitation(mm/day),Surface pressure(kPA),Wind speed at 10 m/s
2012,7,13,29.62,11.93,51.19,0,86.95,3.27
2012,7,14,27.42,11.02,55.5,1.06,86.89,3.3
2012,7,15,28.4,10.77,55.25,0.01,86.73,4.32
2012,7,16,23.15,7.76,62.19,0.42,86.48,2.82
2012,7,17,28.14,12.07,57.19,0.61,86.59,2.68
2012,7,18,26.16,13.39,64.06,0.46,86.92,2.83
2012,7,19,29.89,12.6,60.12,0.2,87.03,3.55
2012,7,20,24.92,11.97,55.56,0.15,87.32,3.98
2012,7,21,29.89,9.43,52.75,0,87.36,2.63
2012,7,22,30.8,9.67,55.19,0,87.1,4.25
2012,7,23,24.93,6.09,47.81,0.02,87.32,3.06
2012,7,24,30.44,8.21,41.75,0.02,87.02,2.77
2012,7,25,32.17,13.37,41.75,0.11,86.91,2.62
2012,7,26,29.42,13.55,54.62,0.01,86.92,2.71
2012,7,27,28.38,11.83,56.19,0.02,87.03,3.65
2012,7,28,29,9.57,49.5,0,87.25,2.9
2012,7,29,30.94,10.13,54.75,0,87.27,3.03
2012,7,30,27.78,10.22,53.12,0,87.29,3.48
2012,7,31,29.35,10.26,52.5,0,87.28,3.05
2012,8,1,28.51,10.9,46.94,0,87.42,3.4
2012,8,2,27.55,8.56,51.44,0,87.29,3.53
2012,8,3,29.8,9.56,47.94,0,87.11,3.23
2012,8,4,34.02,12.17,34.81,0,86.99,2.95
2012,8,5,34.1,16.12,42,0.61,87.14,3.41
2012,8,6,32.9,15.55,46.5,0.01,87.38,3.12
2012,8,7,32.44,14.81,54.56,0.01,87.19,3.3
2012,8,8,30.37,13.42,51.25,0.01,87.37,2.97
2012,8,9,32.08,11.68,49.06,0,87.25,3.02
2012,8,10,28.12,10.61,54.81,0,87.13,3.61
2012,8,11,32.22,10.13,43.94,0.02,87.07,2.13
2012,8,12,35.38,12.32,34,0,86.99,3.5
2012,8,13,34.56,16.25,37.81,0.04,87.05,3.02
2012,8,14,32.8,15.51,43.75,0.05,86.92,2.79
2012,8,15,33.06,14.51,49.62,0.02,86.84,2.55
2012,8,16,32.62,15.96,38.44,0.02,87.07,2.7
2012,8,17,34.68,15.87,32.44,0.05,87.13,2.91
2012,8,18,29.38,15.73,41.88,0.53,87.03,3.06
2012,8,19,31.03,14.08,51.56,0.01,87.04,2.88
2012,8,20,31.48,13.01,46.44,0,86.98,2.77
2012,8,21,26.77,11.89,54.44,0,86.92,3.83
2012,8,22,27.29,9.35,51.44,0,87.03,2.8
2012,8,23,24.36,7.84,53.31,0,87.01,3.77
2012,8,24,25.02,4.9,45.69,0,87.06,2.33
2012,8,25,29.79,8.1,33.31,0,86.52,3.23
2012,8,26,28.48,9.72,42.62,0,86.55,4.21
2012,8,27,27.44,8.1,53.12,0,87.04,3.29
2012,8,28,26.25,9.15,57.44,0,87.05,4.07
2012,8,29,22.41,6.83,54.19,0,87.16,2.38
2012,8,30,28.16,5.69,46,0,86.75,2.78
2012,8,31,26.79,8.75,50.06,0,86.64,3.05
2012,9,1,23.88,5.08,46.75,0,87.14,2.88
2012,9,2,25.35,8.22,36.19,0,87.29,2.55
2012,9,3,27.82,6.9,38.62,0,87.25,3.08
2012,9,4,27.26,8.64,44.38,0,87.37,2.15
2012,9,5,29.23,8.43,40.75,0.06,87.04,2.95
2012,9,6,27.85,12.19,42.56,0.05,87.07,2.11
2012,9,7,29.83,10.4,37.19,0.03,87.43,2.89
2012,9,8,31.94,13.15,37.75,0,87.09,4.59
2012,9,9,23.96,7.7,52.69,0,86.93,3.69
2012,9,10,18.29,4.59,63.25,0.07,87.18,4.01
2012,9,11,20.43,2.19,52.75,0,87.38,2.85
2012,9,12,26.12,3.3,32.19,0.02,87.63,3.28
2012,9,13,30.08,8.15,24.38,0.02,87.61,3.93
2012,9,14,30.04,12.26,36.56,0.23,87.31,3.53
2012,9,15,26.51,11.71,44.56,0.02,87.34,2.96
2012,9,16,25.48,9.83,46,0.01,87.43,2.48
2012,9,17,27.98,7.63,36.19,0,87.36,2.52
2012,9,18,30.16,9.9,29.88,0,87.31,2.53
2012,9,19,29.74,10.8,32.44,0,87.39,3.46
2012,9,20,30.14,11.23,34.44,0,87.3,3.58
2012,9,21,29.9,10.83,44.25,0,87.06,2.77
2012,9,22,24.17,9.35,60.12,0.1,87.11,3.31
2012,9,23,17.42,7.49,57.12,0.24,87.16,2.84
2012,9,24,22.66,6.84,63.12,0,87.18,2.43
2012,9,25,21.88,6.62,64.62,0.14,87.08,2.64
2012,9,26,26.14,6.26,45.12,0,87.03,2.08
2012,9,27,24.84,8.55,38.38,0,87.02,2.34
2012,9,28,22.44,13.69,43.19,0,87.01,1.68
2012,9,29,24.15,10.47,52.44,0,87.35,2.28
2012,9,30,24.8,8.1,49.31,0,87.74,2.16
2012,10,1,27.63,6.93,39.94,0,87.55,2.91
2012,10,2,22.05,4.59,53,0,87.2,3.6
2012,10,3,18.32,-0.07,38.06,0,87.41,3.51
2012,10,4,17.13,0.43,32.94,0,87.35,3.38
2012,10,5,18,-0.51,36.12,0,87.41,3.3
2012,10,6,18.58,0.35,31.94,0,87.32,3.26
2012,10,7,20.55,1.13,29.12,0,87.05,3.38
2012,10,8,21.19,3.47,34.88,0,86.87,2.88
2012,10,9,21.71,3.83,49.5,0,87.03,2.18
2012,10,10,22.26,6.19,47.19,0,86.83,2.12
2012,10,11,22.57,5.27,44.5,0,86.61,1.38
2012,10,12,17.25,2.78,60.25,1.38,86.77,3.83
2012,10,13,16.83,6.11,78.19,0.93,87.55,3.5
2012,10,14,20.05,5.15,73.56,2.37,87.31,4.43
2012,10,15,15.15,8.05,84.44,14.32,86.83,5.68
2012,10,16,12.48,0.56,75,7.34,86.97,6.25
2012,10,17,15.23,-0.96,58.56,0.06,87.43,1.86
2012,10,18,18.94,2.97,44.19,0,87.12,4.57
2012,10,19,15.36,6.65,70,2.24,86.62,5.23
2012,10,20,7.37,-1.61,74.81,0.99,86.47,4.17
2012,10,21,7.18,-3.63,71.69,0.38,86.21,2.81
2012,10,22,4.19,-2.31,77.62,5.8,85.57,3.92
2012,10,23,4.47,-4.28,73.12,0.98,86.17,3.84
2012,10,24,4.37,-3.62,79.19,2.32,86.64,3.27
2012,10,25,7.14,-3.74,70.38,0.09,87.66,2.11
2012,10,26,10.42,-2.06,74,0.16,87.33,4.84
2012,10,27,12.81,-0.06,90.56,3.96,87,4.91
2012,10,28,13.73,7.01,91.94,2.9,86.87,4.7
2012,10,29,13.66,6.64,83.88,0.59,87.06,4.18
2012,10,30,17.1,4.78,72.56,0.33,86.76,4.11
2012,10,31,13.03,4.04,74.69,1.89,86.29,6.19
2012,11,1,11,1.62,80.88,0.87,86.67,4.6
2012,11,2,14.2,1.06,64.81,0.12,86.93,3.27
2012,11,3,14.1,3.58,81.19,0.41,87.28,3.2
2012,11,4,18.22,4.28,80.5,0,87.87,2.27
2012,11,5,20.8,5.34,72.94,0,87.8,2.56
2012,11,6,20.83,5.36,66.56,0.06,87.15,3.97
2012,11,7,8.58,-0.42,74.19,0.41,86.87,3.02
2012,11,8,3.83,-1.91,77.31,1.05,85.89,2.06
2012,11,9,1.19,-3.59,77.25,2.03,86.04,1.26
2012,11,10,-0.01,-4.7,79.5,1.24,86.63,2.69
2012,11,11,2.7,-4.18,75.88,0.52,87.36,3.69
2012,11,12,5.78,-1.21,90.12,6.47,87.37,4.22
2012,11,13,6.23,-0.13,93.75,0.49,87.3,2.91
2012,11,14,8.42,-3.11,83.75,0.06,87.41,1.67
2012,11,15,11.18,-3.35,79.75,0.05,86.9,5.19
2012,11,16,10.08,-1.38,71.12,0.14,86.52,3.91
2012,11,17,10.05,-3.15,86.56,4.12,85.92,5.95
2012,11,18,3.9,-3.63,78.75,2.24,86.36,7.57
2012,11,19,7.95,1.26,78.31,3.18,86.23,11.32
2012,11,20,9.12,3.23,83.38,11.17,86.02,7.62
2012,11,21,3.83,-2.74,80,3.23,86.65,5.63
2012,11,22,7.79,-4.03,74.56,0.4,87.62,4.09
2012,11,23,7.71,-2.38,74.5,0.49,87.46,5.19
2012,11,24,7.85,1.26,92.81,5.88,87.22,2.8
2012,11,25,4.47,-3.98,81.75,0.21,87.15,2.53
2012,11,26,9.18,-4.46,77.38,0,86.97,5.17
2012,11,27,9.57,-1.91,69.94,0,86.9,4.71
2012,11,28,7.27,-0.52,77,0.61,86.25,7.05
2012,11,29,9.33,0.51,84.12,8.23,85.88,8.41
2012,11,30,8.51,1.23,86.5,2.56,85.62,6.88
2012,12,1,6.9,1.64,84.62,8.37,85.72,6.88
2012,12,2,6.9,-0.48,80.88,9.87,85.55,7.91
2012,12,3,4.05,-1.99,78.81,4.95,86.81,6.35
2012,12,4,5.37,2.22,89,5.8,86.41,8.66
2012,12,5,5.5,-2.46,88.75,2.86,86.99,3.06
2012,12,6,2.57,-4.08,85.38,0.12,87.06,2.65
2012,12,7,3.12,-3.85,85.38,1.72,86.97,4.23
2012,12,8,0.47,-3.1,86,0.77,87.15,4.47
2012,12,9,3.72,-3.35,92.19,1.28,87.6,2.59
2012,12,10,4.96,-2.47,93.06,0.55,87.53,4.02
2012,12,11,6.37,-3.37,79.56,0.8,86,4.63
2012,12,12,1.28,-3.52,85.5,0.85,86.03,2.68
2012,12,13,2.55,-4.7,82.06,0.08,86.37,2.1
2012,12,14,-0.15,-7.68,82.38,0.93,86.1,3.4
2012,12,15,-2.12,-9.1,87.31,5.62,85.91,5.52
2012,12,16,1.51,-5.87,88.12,8.18,85.54,6.94
2012,12,17,1.65,-8.76,84,4.07,85.75,7.92
2012,12,18,-3.17,-10.59,88.94,0.29,86.41,3.99
2012,12,19,-1.81,-11.19,81.81,1.31,86.4,8.22
2012,12,20,1.13,-3.35,82.5,1.66,85.97,8.62
2012,12,21,1.98,-2.52,90.5,3.07,85.91,5.23
2012,12,22,0.8,-4.42,88.06,2.42,85.67,5.94
2012,12,23,0.91,-5.49,92.81,6.37,85.74,5.99
2012,12,24,-0.86,-10.22,90.75,0.33,86.7,3.61
2012,12,25,-0.06,-8.56,92.44,9.02,86.01,5.99
2012,12,26,-0.15,-7.56,96.5,3.73,86,2.99
2012,12,27,-1.55,-10.98,94.75,0.23,86.83,2.27
2012,12,28,-3.63,-11.38,96,0.44,86.86,3.91
2012,12,29,-2.43,-10.22,95.56,1.78,86.81,2.66
2012,12,30,-3.95,-15.66,96.62,0.44,87.12,2.6
2012,12,31,-2.92,-14.49,91.62,0.08,87.28,2.84
2013,1,1,-3.61,-17.55,93.62,0,87.73,4.09
2013,1,2,-3.22,-12.96,90.62,0,87.53,7.04
2013,1,3,-3.81,-16.86,94.38,0.02,87.27,7.28
2013,1,4,-1.01,-10.97,96.06,0.08,87.45,5.62
2013,1,5,-3.24,-12.51,95.31,0.89,87.2,5.88
2013,1,6,0.47,-9.64,95.69,0.45,87.07,2.84
2013,1,7,1.76,-4.82,95.81,2.99,87,4.78
2013,1,8,1.91,-1.19,96.62,1.26,87.01,5.35
2013,1,9,2.02,-6.9,92,1.7,86.21,5.46
2013,1,10,-3.27,-9.64,94.69,1.21,86.32,4.23
2013,1,11,-5.83,-13.74,86.44,0.52,86.8,3.96
2013,1,12,-5.9,-16.85,87.5,0.08,87.13,1.95
2013,1,13,-5.98,-17.48,89.19,0.02,87.4,1.97
2013,1,14,-1.1,-16.39,88.19,0.01,87.71,3.18
2013,1,15,2.4,-8.27,85,0.01,88.24,2.46
2013,1,16,4.32,-7.05,61.69,0,88.3,3.21
2013,1,17,2.75,-8.15,75.81,0.02,87.98,5.56
2013,1,18,3.65,-8.45,69.12,0.02,87.73,5.09
2013,1,19,4.89,-5.99,65.25,0.25,87.73,4.65
2013,1,20,4.29,-8.34,72.25,0.08,87.68,5.7
2013,1,21,5.23,-8.33,76.44,0.07,87.37,5.88
2013,1,22,4.75,-7.46,78.81,0.32,87,6.55
2013,1,23,4.09,-4.18,84.69,1.48,86.63,6.33
2013,1,24,6.56,-2.99,90.62,0.75,87.12,3.2
2013,1,25,3.27,-0.73,97.12,8.29,86.84,3.82
2013,1,26,1.63,-3.3,85.88,1.28,86.49,2.77
2013,1,27,-0.28,-4.87,84.31,1.61,86.67,3.58
2013,1,28,-1.11,-3.74,90.5,4.89,86.73,6.9
2013,1,29,1.32,-4.27,93.44,4.04,87.38,7.72
2013,1,30,2.83,-4.17,95.94,1.13,87.79,4.41
2013,1,31,3.29,-2.44,89.44,0.4,87.67,1.86
2013,2,1,7.22,-4.72,81.62,0.02,87.58,2.85
2013,2,2,8.27,-3.78,77.25,0,87.63,4.66
2013,2,3,8.94,-2.22,74.44,0,87.39,2.2
2013,2,4,9.09,-2.1,73.88,0,86.93,2.96
2013,2,5,5.77,-2.82,85.62,0.33,86.54,4.16
2013,2,6,5.2,-3.35,76.56,0.03,86.72,3.97
2013,2,7,1.54,-4.45,76.19,0.69,86.49,2.73
2013,2,8,1.43,-5.12,79.06,0.04,86.88,4.86
2013,2,9,1.44,-5.35,85.69,0.44,87,5.31
2013,2,10,4.1,-4.7,81.25,0.13,87.24,2.53
2013,2,11,4.71,-5.9,84.5,0.02,87.35,3.41
2013,2,12,5.66,-2.63,85.25,0.07,87.78,3.49
2013,2,13,6.09,-2.56,86.06,0.04,87.82,3.51
2013,2,14,7.58,-2.47,82.5,0.01,88.08,1.56
2013,2,15,12.01,-2.1,73.12,0,87.78,4.34
2013,2,16,9.36,-2.81,85.56,0.24,87.19,4.53
2013,2,17,3.78,-4.26,69.75,0.11,86.99,2.58
2013,2,18,6.23,-3.66,64.12,0.45,86.27,3.09
2013,2,19,1.76,-4.61,74.31,0.18,85.84,2.42
2013,2,20,2.33,-4.61,75.38,0.33,86.55,3.27
2013,2,21,0.61,-4.14,81.31,1.26,86.9,3.78
2013,2,22,3.23,-4.51,86.31,4.14,86.61,6.38
2013,2,23,-0.29,-6.06,82.12,0.68,87.08,6.62
2013,2,24,3.76,-7.63,77.81,0.1,87.41,2.77
2013,2,25,1.02,-4.68,78.75,0.64,87.02,6.52
2013,2,26,3.38,-6.95,71.25,0.23,87.42,2.87
2013,2,27,6.88,-3.1,76.69,0.36,87.44,3.09
2013,2,28,7.4,-0.06,94,2.59,87.76,4.02
2013,3,1,13.18,-0.67,74.06,0.1,87.97,3.12
2013,3,2,10.09,1.07,81.12,0.39,87.24,3.64
2013,3,3,4.42,-5.68,68.62,0.1,87.08,4.13
2013,3,4,9.76,-5.71,63.62,0,86.82,4.41
2013,3,5,9.01,-1.25,79.56,2.16,86.1,4.97
2013,3,6,3.79,-4.26,79.31,3.41,85.75,6.32
2013,3,7,3.46,-4.46,72.81,0.21,86.62,2.2
2013,3,8,5.51,-3.04,63.62,0.02,86.7,2.28
2013,3,9,9.56,-3.17,54.25,0,87.67,2.84
2013,3,10,13.57,-2.69,65.5,0.23,87.9,3.25
2013,3,11,8.9,-0.07,88.69,0.55,87.61,2.63
2013,3,12,14.86,-0.38,71.94,0.21,87.26,3.29
2013,3,13,17.46,0.98,61.06,0.05,87.31,2.63
2013,3,14,15.05,2.86,67.25,0.05,87.19,4.23
2013,3,15,12.64,0.07,74.12,0.03,87.29,2.84
2013,3,16,9.73,-1.8,76.56,1.02,86.8,5.46
2013,3,17,5.25,-4.36,68.81,0.14,87,5.54
2013,3,18,8.05,-4.13,63.25,0.01,87.08,2.75
2013,3,19,12.11,-3.92,70.06,3.78,86.62,5.42
2013,3,20,10.05,-3.24,74.5,2.66,86.1,9.05
2013,3,21,3.49,-5.67,69.56,1.35,86.99,5.7
2013,3,22,0.94,-5.1,70.69,0.84,87.16,6.11
2013,3,23,2.92,-5.06,60,0.02,87.32,1.84
2013,3,24,7.63,-3.58,63.12,0.04,87.02,2.5
2013,3,25,13.32,-1.92,68.69,0.13,86.59,2.69
2013,3,26,12.26,-0.36,75.25,0.5,86.53,1.19
2013,3,27,12.4,1.9,75,1.02,86.54,2
2013,3,28,12.05,2.22,80.31,2.34,86.87,2.64
2013,3,29,15.12,2.86,74.44,0.18,87.33,2.41
2013,3,30,20.67,0.55,61.25,0,87.26,2.84
2013,3,31,20.21,2.58,53.12,0.14,86.72,2.9
2013,4,1,15.28,4.22,77.06,0.38,86.95,4.09
2013,4,2,17.3,3.55,73.69,0.13,87.24,2.57
2013,4,3,18.3,4.33,64,0.01,87.05,1.82
2013,4,4,15.23,4.89,73,3.22,86.38,5.95
2013,4,5,14.36,2.05,72.19,1.16,86.58,4.99
2013,4,6,11.46,2.8,74.69,3.19,86.54,5.41
2013,4,7,7.82,-1.63,70,1.71,85.99,8.35
2013,4,8,7.5,-3.15,74.06,0.52,86.8,6.38
2013,4,9,13.33,-1.2,66.75,0.09,87.5,3.39
2013,4,10,14.01,0.62,76.56,0.34,87.32,6.14
2013,4,11,9.89,-2.71,67.56,0.03,87.19,3.54
2013,4,12,14.15,-2.44,62.94,0.09,86.5,4.96
2013,4,13,6.55,-3.29,62.56,0.23,86.4,7.15
2013,4,14,1.9,-4.35,72.81,0.77,86.4,2.43
2013,4,15,3.05,-4.45,76.75,2.48,86.42,4.27
2013,4,16,2.75,-5.06,71.75,1.81,87.22,5.24
2013,4,17,8.14,-6.02,62.44,0.01,87.75,3.76
2013,4,18,13.75,-2.31,74.31,0.16,87.73,3.04
2013,4,19,11.01,2.51,80.19,3.39,87.31,6.97
2013,4,20,14,1.3,68.69,0.23,87.37,4.33
2013,4,21,14.65,0.69,68.81,0.13,87.29,5.3
2013,4,22,11.48,-2.29,52.94,0.04,87.67,4.81
2013,4,23,15.68,-4.67,41.25,0,87.42,3.59
2013,4,24,18.49,-2.85,38.19,0,87.28,3.53
2013,4,25,19.76,3.61,48.44,0,87.05,4.34
2013,4,26,23.55,3.4,57.62,0,87.55,3.05
2013,4,27,22.53,4.52,55.75,0,87.5,4.77
2013,4,28,17.23,3.93,62.88,0,87.27,4.59
2013,4,29,13.19,-0.64,62.69,0.07,86.86,6.89
2013,4,30,8.85,-3.52,56.06,0.01,87.31,5.7
2013,5,1,16.27,-4.35,47,0,88.05,3.2
2013,5,2,23.1,0.94,33,0,87.93,4.02
2013,5,3,21.38,4.01,41.94,0,87.51,4.37
2013,5,4,19.76,4.43,46.25,0,86.93,6.37
2013,5,5,22.42,4.05,48.88,0.19,86.44,4.34
2013,5,6,24.19,8.56,42.56,0.39,86.44,2.66
2013,5,7,23.46,8.3,61.69,0.61,86.67,4.27
2013,5,8,22.4,8.08,63.88,2,87.07,2.14
2013,5,9,25.69,8.19,58.12,0.36,87.34,2.09
2013,5,10,28.29,11.53,50.19,0.09,87.49,2.28
2013,5,11,29.29,12.56,59.12,0.01,87.37,3.05
2013,5,12,26.35,12.04,63.06,0.04,87.18,3.69
2013,5,13,20.4,5.02,65.5,0.07,87.11,5.16
2013,5,14,19.65,3.94,53.81,0.02,87.11,2.99
2013,5,15,16.47,5.75,64.44,0.31,86.9,3.24
2013,5,16,11.1,5.91,77.94,8.1,86.66,1.76
2013,5,17,16.52,3.9,65.81,1.25,86.73,3.14
2013,5,18,14.56,2.88,65.62,1.11,87.18,4.06
2013,5,19,15.9,3.4,67.31,0.22,87.68,4.28
2013,5,20,22.65,1.87,59,0.01,87.23,3.38
2013,5,21,13.3,-0.4,66,3.28,86.26,5.88
2013,5,22,5.81,-2.22,64.31,1.34,86.55,4.59
2013,5,23,11.71,-2.49,61.31,1.04,86.67,2.11
2013,5,24,14.9,0.11,59.94,1.3,86.74,3.52
2013,5,25,18.88,1.8,61.31,0.74,86.72,2.45
2013,5,26,14.05,5.07,69.94,2.84,86.77,3.02
2013,5,27,15.01,4.23,77.69,10.38,86.42,4.61
2013,5,28,17.53,3.57,60.75,0.97,86.39,3.87
2013,5,29,14.43,3.05,65.06,3.99,86.31,6.42
2013,5,30,16.39,1.67,61.06,0.11,87.06,3.29
2013,5,31,21.72,2.22,53.06,0.02,87.49,1.87
2013,6,1,23.89,6.26,51.44,0,87.2,2.99
2013,6,2,19.24,6.34,64.69,0.02,86.89,4.63
2013,6,3,23.32,4.96,55.12,0.01,87,2.87
2013,6,4,26.1,6.8,47.56,0,87.11,2.74
2013,6,5,28.89,10.29,41.44,0,87.1,2.84
2013,6,6,29.7,12.07,57.19,0,87.02,2.99
2013,6,7,25.44,10.96,56.31,0,87.16,4.09
2013,6,8,28.89,9.33,50.06,0,87.17,3.18
2013,6,9,27.44,9.71,46.12,0,86.81,4.14
2013,6,10,25.19,6.5,50.94,0,86.49,4.01
2013,6,11,19.89,6.01,51.81,0,86.8,4.16
2013,6,12,18.21,5.74,54.19,0.02,87.06,4.02
2013,6,13,12.94,4.73,62.75,1.86,87.32,4.22
2013,6,14,21.67,3.52,47.44,0.04,87.22,1.33
2013,6,15,27.48,6.08,36.75,0,86.78,4.48
2013,6,16,25.03,9.72,62.56,0.09,87.08,3.28
2013,6,17,26.84,10.08,59.12,0.36,86.92,4.42
2013,6,18,14.69,6.26,78.31,8.61,86.65,3.72
2013,6,19,12.08,4.28,71.62,3.6,86.76,4.58
2013,6,20,17.48,1.97,58.62,0.14,86.97,3.58
2013,6,21,15.98,6.24,65.19,0.54,87.19,3.44
2013,6,22,23.27,4.71,55.62,0,86.94,2.44
2013,6,23,20.17,10.69,68.31,5.28,86.22,3.29
2013,6,24,18.39,10.54,72.81,6.67,85.99,2.8
2013,6,25,17.83,9.24,70.94,5.9,86.37,5.23
2013,6,26,22.75,9.11,69.69,4.39,86.95,3.57
2013,6,27,28.94,10.64,59.69,0,87.42,3.88
2013,6,28,33.9,12.26,54.38,0.01,87.44,3.57
2013,6,29,31.08,16.03,61.44,0.04,87.22,3.83
2013,6,30,35.45,14.35,50,0,87.03,2.23
2013,7,1,36.52,17.9,49.12,0.01,87.02,3.13
2013,7,2,35.29,18.64,50.44,0.05,87.32,2.38
2013,7,3,32.38,15.44,46.62,0,87.26,4.16
2013,7,4,28.15,12.01,46.88,0.01,87.01,4.48
2013,7,5,24.08,9.15,49.56,0,86.82,4.13
2013,7,6,29.08,6.68,49.12,0,86.66,2.89
2013,7,7,30.76,10.75,52.69,0,86.66,3.16
2013,7,8,29.21,11.69,45.94,0,87.1,3.16
2013,7,9,33.83,11.31,36.81,0,87.23,3.94
2013,7,10,32.27,14.21,48.19,0,86.96,3.04
2013,7,11,27.43,11.65,48.38,0,86.78,3.91
2013,7,12,25.52,8.73,49.38,0,86.87,4.34
2013,7,13,27.19,6.73,44,0.03,87.18,2.55
2013,7,14,31.27,10.2,35.56,0,87.14,3.04
2013,7,15,32.53,12.3,40.25,0,86.82,3.02
2013,7,16,32.5,12.87,35.38,0,86.67,3.52
2013,7,17,30.71,12.33,46.5,0,87.31,2.66
2013,7,18,33.19,12.37,43.25,0,87.41,2.5
2013,7,19,33.59,12.93,39.38,0,87.23,3.65
2013,7,20,33.05,12.3,42.12,0,87.03,3.3
2013,7,21,33.4,12.47,39.75,0,86.84,3.27
2013,7,22,32.41,11.45,41.44,0,87.03,3.29
2013,7,23,34.65,14.62,36.19,0,87.14,2.75
2013,7,24,32.81,15.32,39.19,0,87.18,3.35
2013,7,25,33.42,16.73,35.88,0,87.31,3.07
2013,7,26,33.76,16.38,32.56,0.16,87.38,2.05
2013,7,27,29.08,12.09,35.75,0,87.18,4.13
2013,7,28,25.66,7.97,42.81,0.01,86.86,3.77
2013,7,29,28.85,9.66,43.75,0.15,86.85,2.69
2013,7,30,30.01,10.12,41.94,0,87.28,3.08
2013,7,31,26.05,12.86,48.81,0.39,87.21,3.11
2013,8,1,19.05,9.74,68.62,2.56,87.07,3.45
2013,8,2,23.39,7.45,56.62,0.09,87.17,2.8
2013,8,3,27.54,7.87,47,0,87.16,1.77
2013,8,4,30.68,10.54,40.81,0,87.05,2.99
2013,8,5,30.38,13.8,44.81,0,87.03,2.84
2013,8,6,31.63,14.96,43.19,0,87.04,2.57
2013,8,7,28.39,13.71,48.44,0.54,87.07,3.91
2013,8,8,23.57,11.89,65.25,2.39,87.07,2.2
2013,8,9,25.69,10.95,66.12,2.24,86.9,1.36
2013,8,10,23.69,12.48,61.44,1.1,87.02,1.39
2013,8,11,25.95,10.6,57.75,0.01,87.09,2.75
2013,8,12,27.76,10.33,57.19,0.1,87.08,2.15
2013,8,13,30.26,11.69,52.38,0.01,87.14,1.68
2013,8,14,31.31,14.43,44.75,0,86.97,2.79
2013,8,15,32.31,13.74,47.69,0,86.97,3.41
2013,8,16,28.1,14.65,61.12,0.33,87.11,2.39
2013,8,17,28.88,14.49,57.44,0.39,87.18,2.95
2013,8,18,30.51,11.52,54.31,0,87.28,2.84
2013,8,19,31.76,13.71,46.69,0,87.25,2.78
2013,8,20,29.16,10.29,49.19,0,87.2,3.25
2013,8,21,30.01,12.18,37.19,0.02,87.05,2.1
2013,8,22,28.44,14.69,56.12,2.8,86.88,2.22
2013,8,23,27.12,12.32,60.06,0.06,86.7,3.35
2013,8,24,26.64,9.93,60.5,1.27,86.58,2.98
2013,8,25,24.04,11.74,64.56,3.86,86.75,3.1
2013,8,26,25.15,10.12,55.56,0.05,86.88,4.43
2013,8,27,28.16,9.85,50.06,0,86.74,2.77
2013,8,28,28.8,10.52,52.81,0,86.71,3.55
2013,8,29,27.76,13.62,54.19,0.12,87.06,3.8
2013,8,30,28,12.67,58.88,0.01,87.33,2.27
2013,8,31,31.77,10.46,49.31,0,86.96,2.81
2013,9,1,30.96,11.78,47.81,0.06,86.71,4.21
2013,9,2,28.55,13.74,51.44,0.07,86.71,3.18
2013,9,3,27.91,10.98,57.75,0.01,86.92,3.52
2013,9,4,28.88,11.11,56,0.12,87.02,3.11
2013,9,5,24.65,9.09,67.56,1.63,86.96,3.09
2013,9,6,20.38,7.25,67.12,0.47,87.33,3.84
2013,9,7,26.62,6.94,56.12,0,87.12,2.6
2013,9,8,24.46,9.02,59,0,87.17,3.34
2013,9,9,27.47,10.8,47.94,0,87.11,2.19
2013,9,10,29.69,10.25,42.69,0,86.98,2.71
2013,9,11,31.51,11.62,36.62,0,87.09,2.94
2013,9,12,30.6,15.09,40.44,0,87.07,2.3
2013,9,13,26.7,13.01,53.88,0,86.85,2.5
2013,9,14,29.55,12.48,55.12,0,86.58,1.94
2013,9,15,30.64,13.09,48.31,0.09,86.36,5.34
2013,9,16,22.97,11.63,57.25,0.05,86.68,2.91
2013,9,17,13.9,6.34,73.44,5.9,86.52,5.09
2013,9,18,17.22,5.01,60.81,0.1,87.03,3.38
2013,9,19,23.93,5.23,38.31,0,86.79,5.3
2013,9,20,24.98,6.45,38.56,0.65,86.11,5.5
2013,9,21,16.98,5.85,72.31,2.52,86.1,3.57
2013,9,22,15.69,4.83,74.25,1.64,86.37,5.24
2013,9,23,16.65,4,67.81,0.38,86.74,3.26
2013,9,24,9.66,3.7,80.38,5.68,86.52,3.04
2013,9,25,6.46,1.96,84.19,4.15,86.46,4.44
2013,9,26,9.4,2.27,81.12,1.04,86.91,5.48
2013,9,27,13.92,0.84,70.62,2.33,87.11,3.8
2013,9,28,14.58,6.2,76.56,8.91,86.37,8.66
2013,9,29,11.26,6.41,84.12,23.75,85.94,7.14
2013,9,30,12.19,1.33,72.38,3.05,86.52,5.7
2013,10,1,10.36,-0.24,76.44,1.47,87.03,3.44
2013,10,2,8.69,-2.3,72.5,0.61,87.02,2.8
2013,10,3,9.3,0.26,79.62,1.22,87.56,4.11
2013,10,4,14.3,-1.13,59,0,88.02,2.28
2013,10,5,21.21,-0.19,41.62,0.04,87.72,4.77
2013,10,6,23.3,2.23,47.06,0,87.17,4.28
2013,10,7,12.39,1.5,68.75,0.3,86.97,4.36
2013,10,8,8.06,0.46,86,3.29,86.81,3.77
2013,10,9,9.9,0.05,78.69,1.31,86.7,4.04
