YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Earth skin temperature(degree celcius),relative humidity(%),Precipitation(mm/day),Surface pressure(kpa),Wind speed at 10 meters(m/s)
2010,2,4,4.47,8.77,-0.56,60.38,0.24,78.04,3.89
2010,2,5,5.76,11.53,-1.22,54.06,0.22,78.5,2.91
2010,2,6,5.8,10.94,-0.74,62.44,0.17,78.5,2.44
2010,2,7,-1.16,5.23,-3.64,84.81,2.3,78.33,2.88
2010,2,8,-2.95,11.13,-7.35,76.38,1.16,78.54,3.1
2010,2,9,2.26,17.55,-7.49,60.31,0.24,78.61,2.02
2010,2,10,4.29,15.22,-4.24,56.69,0.25,78.38,3.1
2010,2,11,3.68,12.29,-2.77,56.25,0.24,78.46,2.71
2010,2,12,4.01,11.25,-2.8,58.62,0.25,78.59,3.95
2010,2,13,4.84,10.68,-1.95,61.19,0.52,78.64,3.98
2010,2,14,-3.06,9.8,-7.33,59.06,1.25,79.28,4.65
2010,2,15,0.37,14.32,-7.56,50.12,0.18,79.2,3.14
2010,2,16,2.59,13.88,-5.3,56.81,0.01,79.12,2.81
2010,2,17,5.41,13.8,-2.1,65.56,0.29,78.91,3.11
2010,2,18,3.8,10.84,-1.63,70.31,1.64,78.57,3.24
2010,2,19,2.26,11.87,-3.31,75.44,1.39,78.38,1.98
2010,2,20,2.37,9.18,-2.55,77.81,1.13,78.06,2.48
2010,2,21,-2.22,8.98,-6.42,78.69,3.13,78.26,3.24
2010,2,22,-4.53,9.16,-9.46,71.81,0.55,78.4,3.06
2010,2,23,3.39,17,-6.31,54.31,0,78.85,4.74
2010,2,24,7.11,14.73,-1.55,47.12,0.53,78.55,4.56
2010,2,25,1.67,6.52,-1.42,77.69,3.04,78.59,3.16
2010,2,26,3.9,11.36,-2.92,61.12,0.69,79.15,3.16
2010,2,27,7.95,15.08,-0.58,45.25,0.18,78.53,3.36
2010,2,28,4.43,9.22,-0.38,75.19,1.3,78.27,4.1
2010,3,1,2.76,8.89,-2.08,75.44,0.19,79.07,3.35
2010,3,2,9.54,15.39,0.65,52.12,0,78.97,2.82
2010,3,3,10.95,12.92,2.93,50.94,0,78.67,2.67
2010,3,4,12.26,15.08,3.48,52.88,0.01,78.4,3.68
2010,3,5,5.84,8.59,1.22,51.69,0.66,78.27,4.74
2010,3,6,10.81,14.45,2.81,55.44,0.15,78.98,3.44
2010,3,7,13.34,16.77,4.01,66.62,0.55,78.5,4.26
2010,3,8,4.73,5.76,1.12,81.25,1.69,77.9,5.38
2010,3,9,8.83,11.78,2.71,55.12,1.19,77.86,4.73
2010,3,10,3.3,9.4,-0.68,64.06,1.8,77.67,3.33
2010,3,11,4.01,10.3,-1.88,59.56,0.62,78.34,6.2
2010,3,12,9.01,13.36,0.94,44.31,0,78.77,5.6
2010,3,13,12.65,15.86,4.18,44.69,0.34,78.35,3.27
2010,3,14,2.65,6.38,-0.47,76.19,5.29,79.02,3.59
2010,3,15,7.65,12.45,1.01,66.31,0.66,79.81,2.57
2010,3,16,13.15,16.52,3.73,49.75,0,79.88,3.93
2010,3,17,17.01,18.72,6.13,37.88,0.09,79.51,3.45
2010,3,18,16.51,19.14,6.4,44.81,0.37,78.67,4.83
2010,3,19,-3.17,6.31,-5.1,85.44,10.08,78.94,6.31
2010,3,20,1.2,13.46,-5.38,61.88,0.56,79.35,4.73
2010,3,21,11.26,18.58,0.6,46.75,0,79.15,4.04
2010,3,22,13.75,16.24,5.26,43.62,0.24,78.58,3.73
2010,3,23,8.14,14.7,1.73,77.19,19.08,78.53,5.12
2010,3,24,-0.92,8.52,-6.72,88.12,3.03,79.09,4.73
2010,3,25,9.19,20.65,-2.41,61.25,0.22,78.64,3.5
2010,3,26,3.29,6.82,-0.35,73.69,3.38,78.02,3.84
2010,3,27,4.36,8.4,-0.55,68.25,1.19,79.02,7.66
2010,3,28,12.25,17.41,2.78,47.56,0,79.34,4.91
2010,3,29,16.65,17.68,7.23,45.19,0.31,78.69,5.77
2010,3,30,20.83,17.12,10.97,38.38,0,77.84,7.88
2010,3,31,17.75,17.23,9.55,47.88,0.03,77.87,5.7
2010,4,1,14.38,16.91,6.08,48.62,0.29,77.44,6.62
2010,4,2,4.95,10.7,0.66,39.12,0.21,78.09,5.38
2010,4,3,10.41,14.3,3.51,43.06,0.34,78.04,6.53
2010,4,4,13.21,15.55,5.75,46.75,0.47,78.29,4.66
2010,4,5,16.94,19.26,7.23,47.19,0.28,77.97,6.37
2010,4,6,5.59,7.2,2.87,48.69,0.69,77.99,6.38
2010,4,7,5.23,9.34,1,64.12,4.81,79.12,4.5
2010,4,8,16.4,21.82,6.06,44.69,0,78.8,2.69
2010,4,9,17.79,19.62,8.12,40.69,0.16,78.63,3.8
2010,4,10,17.17,18.21,8.51,48.38,0.02,79.04,2.8
2010,4,11,21.13,19.82,11.7,38,0,79.14,4.48
2010,4,12,22.17,17.79,13.56,36.94,0.78,78.53,8.09
2010,4,13,16.58,15.73,9.34,45.19,0.26,78.16,8.08
2010,4,14,19.56,20.95,8.88,38.19,0,78.94,4.68
2010,4,15,17.44,15.18,10.15,49.69,0.13,79.47,4.05
2010,4,16,14.88,13.45,8.66,70.94,0.31,79.68,4.08
2010,4,17,12.69,11.34,7.33,70.25,1.34,79.14,3.87
2010,4,18,18.53,16.97,11.44,46.88,0.11,79.04,3.58
2010,4,19,19.15,16.48,12.73,45.44,0.13,78.91,3.45
2010,4,20,15.3,10.73,10.74,61.06,0.52,78.71,3.48
2010,4,21,18.15,15.36,11.81,66.5,9.79,78.21,4.16
2010,4,22,16.77,14.77,10.52,70.19,14.46,77.63,3.63
2010,4,23,3.44,3.88,1.76,82.81,20.04,77.36,8.02
2010,4,24,9.37,10.8,2.32,63.81,4.78,78.53,7.65
2010,4,25,14.29,17.26,6.37,60.44,4.47,78.81,4.89
2010,4,26,9.71,13.68,3.94,62,1.13,79.06,2.71
2010,4,27,19.3,22.38,9.94,46.19,0,78.66,3.27
2010,4,28,21.65,17.49,13.13,42.19,0.39,77.52,8.1
2010,4,29,11.14,12.91,5.39,57.94,2.83,77.25,4.28
2010,4,30,7.19,11.42,2.49,53,0.48,77.55,3.62
2010,5,1,10.57,14.8,6.13,50.75,0.25,77.87,2.18
2010,5,2,7.01,7.95,3.73,66.44,1.61,78.12,2.71
2010,5,3,15.89,18.55,7.95,51.25,0.38,78.84,5.05
2010,5,4,19.39,15.79,11.51,38.19,0,78.47,8.53
2010,5,5,19.72,20.85,10.76,41.94,0.14,78.54,4.69
2010,5,6,18.95,19.59,10.9,50.06,0.72,78.3,5.21
2010,5,7,11.8,16.23,6.11,49.06,0.23,79.25,3.65
2010,5,8,15.25,18.07,8.02,49.12,0.25,79.03,5
2010,5,9,23.2,20.61,14.43,43.94,0.25,78.46,3.57
2010,5,10,17.29,14.42,11.12,44.19,0.4,78.1,4.88
2010,5,11,14.33,15.17,7.85,72,11.39,78.24,5.9
2010,5,12,6.92,9.84,3.61,75.38,4.92,78.61,3.54
2010,5,13,9.12,12.1,4.31,75.69,5.23,79.14,2.55
2010,5,14,13.98,14.45,6.45,75.31,5.89,79.3,3.55
2010,5,15,15.65,16.18,8.9,66.31,1.96,79.09,2.29
2010,5,16,17.65,17.48,10.78,52.81,0.07,79.34,3.95
2010,5,17,22.89,19.73,15.36,47.44,0.38,79.21,3.62
2010,5,18,21.19,14.43,14.16,57.44,1.33,78.52,4.94
2010,5,19,17.54,14.7,11.53,61.94,1.57,78.55,2.7
2010,5,20,21.22,18.03,14.59,56.5,0.13,78.8,2.98
2010,5,21,26.33,21.45,17.02,38.69,0.02,78.46,5.49
2010,5,22,26.82,16.73,18.26,27.31,0.1,77.76,9.89
2010,5,23,23,19.25,15.47,41.75,0.01,78.28,5.37
2010,5,24,16.67,12.81,11.17,34.5,0.16,78.18,7.99
2010,5,25,20.87,17.08,13.3,39.44,0.13,79.1,3.94
2010,5,26,24.01,17.47,16.86,51.12,0.56,79.15,5.11
2010,5,27,29.78,20.73,20.69,41,0,79,6.42
2010,5,28,30.87,18.24,22.98,30.69,0.02,78.8,6.28
2010,5,29,29.08,21.09,21.33,35.19,1.03,78.63,5.79
2010,5,30,23.46,19.18,15.99,45.12,0.06,79.13,3.68
2010,5,31,26.69,21.05,19.09,32.06,0.01,79.02,2.25
2010,6,1,26.25,18.07,18.75,32.81,0.08,78.8,3.48
2010,6,2,23.3,15.46,17.42,49.19,0.19,78.95,2.7
2010,6,3,26.07,15.54,19.55,43.69,0.06,78.83,3.04
2010,6,4,31.37,18.57,24.09,40.06,0.01,78.82,3.35
2010,6,5,29.63,15,23.7,46.75,1.16,79.16,2.16
2010,6,6,32.78,20.06,25.26,43.94,0.23,79.38,2.44
2010,6,7,34.39,20.8,25.83,34.94,0.55,78.95,3.57
2010,6,8,26.43,14.22,20.84,53.75,1.6,79.19,3.73
2010,6,9,32.7,20.88,24.08,46.38,0.07,78.95,4.07
2010,6,10,31.52,18.8,23.49,36.12,1,78.54,3.86
2010,6,11,23.4,16.38,18.61,63.12,15.49,78.78,4.03
2010,6,12,13.83,9.18,10.48,79.44,8.4,79.34,4.09
2010,6,13,14.15,8.3,10.37,79.69,11,79.34,2.81
2010,6,14,19.51,15.26,14.4,61.12,1.88,79.24,1.48
2010,6,15,26.67,20.73,18.93,39.81,0.03,79.15,3.75
2010,6,16,29.96,19.23,21.51,30.75,0,78.76,5.68
2010,6,17,28.7,17.23,20.81,26.31,0.01,78.82,4.87
2010,6,18,31.13,21.9,21.63,29.25,0,79.08,2.69
2010,6,19,31.55,21.76,22.37,29.88,0.04,79.17,3.27
2010,6,20,31.23,20.35,22.73,32.62,0.02,79.16,3.08
2010,6,21,31.12,21.77,22.05,29.69,0.01,79.13,3.73
2010,6,22,32.12,20.97,22.66,27.69,0.08,79.2,4.59
2010,6,23,29.07,19.62,21.08,35.44,0.1,79.79,3.37
2010,6,24,32.91,21.36,24.44,35.25,0,79.52,4.2
2010,6,25,34.06,19.85,25.65,30.94,0.3,79.27,3.27
2010,6,26,28.89,13.42,22.72,45.81,3.83,79.15,3.07
2010,6,27,27.29,14.78,21.52,54.31,1.99,79.27,3.39
2010,6,28,29.94,17.53,23.6,39.81,0.04,79.41,3.62
2010,6,29,30.84,16.73,24.16,34.94,0.17,79.62,4.73
2010,6,30,30.33,17.2,23.61,34.69,0.68,79.5,5.55
2010,7,1,29.96,16.62,24.44,43.19,1.42,79.34,2.4
2010,7,2,30.05,15.39,24.98,44.5,2.3,78.99,2.09
2010,7,3,33.12,18.12,25.64,33.44,0,78.64,3.62
2010,7,4,27.29,16.2,21.05,56.25,15.05,78.92,3.91
2010,7,5,27.48,19.81,20.5,43.75,1.51,79.14,3.29
2010,7,6,30.94,19.8,23.12,40,2.48,79.17,2.63
2010,7,7,23.26,12.27,17.97,70.88,2.87,79.62,2.98
2010,7,8,21.08,10.46,17.2,68.56,3.43,79.82,2.17
2010,7,9,26.26,16.61,20.93,50.56,0.22,79.72,3.07
2010,7,10,28.39,15.16,21.91,42.19,1.18,79.39,2.88
2010,7,11,30.24,16.88,22.62,43.56,0.95,79.17,1.95
2010,7,12,31.35,18.67,23.76,37.56,0.03,78.91,4
2010,7,13,34.91,19.82,27.14,29,0.02,78.96,3.12
2010,7,14,33.57,15.85,27.35,36.31,0.1,79.35,3.79
2010,7,15,33.16,17.31,26.11,41.88,0.29,79.69,3.99
2010,7,16,33.76,16.84,26.28,31.25,0,79.68,3.95
2010,7,17,35.33,19.33,27.44,31.25,0.13,79.53,3.11
2010,7,18,31.72,15.65,25.76,42.81,0.45,79.48,2.51
2010,7,19,34.42,17.09,28.08,32.75,0.94,79.19,2.49
2010,7,20,25.69,9.87,21.94,55.69,11.64,79.45,4.24
2010,7,21,29.93,14.52,22.36,57.94,1.89,79.24,3.27
2010,7,22,28.15,12.35,22.29,56.25,3.27,79.21,2.54
2010,7,23,30.81,14.75,24.96,42.81,0.04,79.21,2.97
2010,7,24,27.3,14.44,22.58,49.62,0.1,79.73,4.41
2010,7,25,28.2,12.67,22.34,55.06,0.25,79.54,4.45
2010,7,26,32.46,18.44,25.16,39.5,0.05,79.24,3.71
2010,7,27,32.15,15.61,24.54,42.88,3.05,79.37,5.13
2010,7,28,28.84,13.53,23.2,55.25,3.64,79.75,3.16
2010,7,29,30.6,15.3,24.17,56.25,2.69,79.63,2.96
2010,7,30,27.2,11.79,22.73,63.19,8.88,79.54,3.12
2010,7,31,27.34,11.4,23.3,59.75,1.17,79.39,3.85
2010,8,1,27.5,11.52,23.21,60.25,5.67,79.22,3.44
2010,8,2,27.15,12.77,22.01,59.56,5.98,79.48,3.77
2010,8,3,28,14.35,22.19,52.5,1.98,79.56,3.06
2010,8,4,25.92,11.12,20.59,60.31,4.34,79.76,2.67
2010,8,5,27.21,15.51,20.89,57.38,1.72,79.59,2.99
2010,8,6,29.04,15.88,22.62,52.69,1.84,79.39,2.61
2010,8,7,30.53,16.33,23.99,48.12,2.27,79.17,2.2
2010,8,8,27.99,13.62,22.72,55.69,3,79.16,3.09
2010,8,9,26.45,11.98,21.23,61.81,7.84,79.3,2.64
2010,8,10,30.05,18.17,23.37,40.06,0,79.39,2.84
2010,8,11,31.48,17.22,24.58,36.62,0.13,79.37,2.58
2010,8,12,28.92,13.84,22.27,41.94,1.31,79.03,4.83
2010,8,13,30.52,19.13,22.79,31.88,0,79,3.16
2010,8,14,27.31,15.47,20.76,39.94,0,79.43,3.92
2010,8,15,30.97,19.54,22.26,53.19,1.04,79.7,3.77
2010,8,16,26.94,13.78,20.56,59.31,3.27,79.55,2.37
2010,8,17,29.37,18.51,21.93,46.56,0.08,79.51,3.45
2010,8,18,32.89,18.37,25.33,30.62,0.16,79.4,2.94
2010,8,19,28.34,13.88,22.76,50.56,3.78,79.03,2.62
2010,8,20,27.98,15.61,21.91,44.88,0,79.18,3.56
2010,8,21,31.44,17.21,23.72,37.75,0.21,79.46,5.34
2010,8,22,32.88,17.86,25.55,34.06,0.07,79.38,3.88
2010,8,23,27.85,13.21,22.35,57.25,3.25,79.58,3.86
2010,8,24,25.3,14.77,19.05,55.81,0.88,80.1,4.84
2010,8,25,28.86,17.45,21.87,42.31,0,79.89,4.13
2010,8,26,31.21,17.91,23.56,30.81,0.03,79.65,4.45
2010,8,27,32.29,16.65,24.97,32.12,0.11,79.06,3.2
2010,8,28,30.8,15.69,23.99,38.62,0.21,78.53,3.64
2010,8,29,29.7,16.83,22.48,34.75,0.11,78.61,5.09
2010,8,30,27.4,13.97,20.71,33.88,0.07,78.73,5.18
2010,8,31,27.66,18.07,20.25,37.88,0,79.21,1.79
2010,9,1,28.66,18.87,20.27,32.38,0.11,79.14,2.93
2010,9,2,21.09,12.84,15.62,45.25,0.06,79.7,3.8
2010,9,3,26.12,19.7,17.36,41.69,0,79.86,3.66
2010,9,4,30.69,19.93,21.52,28.19,0.03,79.31,3.42
2010,9,5,30.94,17.09,22.23,24.88,0,78.6,4.83
2010,9,6,23.49,16.05,16.92,30.38,0,78.83,3.8
2010,9,7,27.41,21.38,17.8,29.25,0.01,79.3,5.73
2010,9,8,27.8,15.69,20.31,47.25,0.71,78.91,4.04
2010,9,9,28.74,17.35,19.49,37.94,0.02,78.5,5.49
2010,9,10,24.13,17.04,16.73,32.75,0.01,78.96,2.95
2010,9,11,26.78,20.69,16.73,29.38,0.08,79.51,2.8
2010,9,12,27.53,20.4,18.24,22.94,0.09,79.59,3.21
2010,9,13,28.4,16.77,20.04,28.5,0.01,79.44,2.2
2010,9,14,29.33,16.33,20.83,28.56,0.01,79.26,2.46
2010,9,15,28.05,18.12,19.79,30.44,0.01,79.3,3
2010,9,16,28.8,19.66,19.26,37.88,0.08,79.42,2.92
2010,9,17,30.31,20.17,20.46,28.06,0,79.27,2.29
2010,9,18,30.24,20.43,19.08,36.5,0.04,79.4,2.39
2010,9,19,32.3,21.98,21.32,22.94,0.05,79.24,3.75
2010,9,20,30.26,16.34,21.44,32.69,0.27,78.72,4.29
2010,9,21,29.44,20.27,19.86,42.69,0.24,78.8,2.96
2010,9,22,25.1,14.02,17.08,50.31,2.14,78.57,4.52
2010,9,23,22.77,13.17,15.69,43.25,0.27,78.86,4.02
2010,9,24,26.95,20.27,16.7,28.75,0,79.67,2.62
2010,9,25,24.59,17.05,15.76,31.19,0.02,79.99,3.24
2010,9,26,28.64,18.88,18.48,31.88,0.09,79.67,3.37
2010,9,27,25.5,13.14,18.08,31.94,0,79.66,4.73
2010,9,28,29.67,19.84,19.38,30.44,0,79.45,3.25
2010,9,29,24.67,14.68,17.65,36.06,0,79.45,5.38
2010,9,30,27.67,19.79,17.33,45.69,0,79.53,3.87
2010,10,1,25.09,15.77,17.01,35.5,0.14,79.71,4.21
2010,10,2,23.8,17.93,15.05,52.44,0.06,79.82,3.16
2010,10,3,25.82,17.53,17.48,33.19,0,79.43,3.37
2010,10,4,25.5,15.09,17.69,37.75,0.35,79.24,2.91
2010,10,5,24.85,15.91,17.16,39.12,0.09,79.56,2.84
2010,10,6,18.13,9.54,13.4,66.38,1.95,79.99,3.09
2010,10,7,24.58,16.48,16.2,47.06,0.64,79.53,5.27
2010,10,8,20.71,16.13,12.63,41.75,0.26,79.22,4.24
2010,10,9,17.53,15.15,10.22,43.69,0.1,79.43,3.84
2010,10,10,13.83,8.23,9.8,65.44,2.43,79.34,4.59
2010,10,11,17.5,13.75,10.01,57.62,0.51,79.29,3.64
2010,10,12,11.76,8.62,6.8,71.19,8.15,79.91,3.2
2010,10,13,18.32,15.88,9.37,53.69,0.21,80.09,1.93
2010,10,14,23.11,19.7,12.19,32.94,0.02,79.85,2.91
2010,10,15,24.19,18.87,13.14,28.81,0.01,79.45,2.87
2010,10,16,19.69,14.89,10.9,38.94,0,79.58,3.94
2010,10,17,21.6,16.11,13.07,40.56,0.21,79.21,3.48
2010,10,18,12.37,7.46,7.87,70.12,0.98,79.29,2.34
2010,10,19,18.18,16.42,9.38,53.06,0.01,79.3,2.83
2010,10,20,19.71,16.98,9.8,37.19,0,79.36,3.35
2010,10,21,19.28,15.43,10.53,49.5,0.43,78.94,4.01
2010,10,22,13.48,8.69,9.01,68.31,3.64,78.33,1.88
2010,10,23,13.32,8.4,7.64,57.38,0.68,78.36,2.62
2010,10,24,15.29,13.39,8.56,54.5,0.51,78.33,3.61
2010,10,25,12.61,13.26,6.38,44.69,3.62,77.4,8.27
2010,10,26,6.45,9.59,1.05,38.56,0.62,77.97,7.46
2010,10,27,7.26,11.65,0.08,44.19,0.03,79.19,4.51
2010,10,28,17.94,22.64,4.27,26.81,0,79.91,2.73
2010,10,29,22.53,19.64,9.93,36.94,0.28,79.35,3.78
2010,10,30,19.81,14.45,10.45,39.19,0.3,78.86,4.57
2010,10,31,14.85,14.72,7.47,47.12,0.04,79.05,3.08
2010,11,1,11.49,10.34,5.44,61.31,0.92,79.87,2.98
2010,11,2,17.29,17.26,7,47.81,0,80.12,4.26
2010,11,3,13.16,11.38,5.92,61.44,0.1,80.35,3.26
2010,11,4,14.13,15,4.33,48,0,79.91,2.38
2010,11,5,19.99,18.38,7.94,35.31,0,79.39,3.12
2010,11,6,22.23,18.72,9.82,35.81,0.04,79.34,2.91
2010,11,7,18.65,15.95,8.33,41.94,0.07,78.98,3.65
2010,11,8,21.01,19.22,9.17,38.44,0,78.34,4.19
2010,11,9,9.63,11.3,3.73,65.19,5.15,77.97,3.62
2010,11,10,7.04,12.58,-0.17,53.31,0.59,78.47,1.81
2010,11,11,1.94,7.53,-2.06,78.38,0.65,79.23,2.48
2010,11,12,4.39,11.27,-2.66,54.31,0,79.6,2.09
2010,11,13,4.51,10.24,-2.11,55.69,0.7,79.24,1.9
2010,11,14,4.14,10.27,-2.2,52.62,0.1,78.56,2.96
2010,11,15,3.07,6.9,-0.86,65.62,2.12,78.28,3.3
2010,11,16,9.9,14.46,0.74,56.56,2.68,78.02,5.72
2010,11,17,4.35,10.94,-1.92,55.06,0.33,79.21,3.31
2010,11,18,13.99,16.68,2.43,43.19,0,79.01,5.55
2010,11,19,13.3,14.08,3.16,43.38,0.08,78.59,4.03
2010,11,20,13.73,15.18,3.54,42.06,0.08,78.15,6.6
2010,11,21,10.15,11.9,2.79,53.12,0.74,77.72,5.45
2010,11,22,2.4,8.02,-2.83,40.56,0.27,78.16,5.5
2010,11,23,8.65,15.29,-0.9,37.56,0.07,78.03,5.48
2010,11,24,1.13,12.34,-3.79,39.56,0.54,77.6,5.44
2010,11,25,0.22,12.45,-6.9,31.31,0,78.49,5.96
2010,11,26,6.96,13.62,-1.82,48.62,0.23,79.05,4.33
2010,11,27,11.41,15.01,-0.42,38.19,0.15,78.36,3.41
2010,11,28,6.89,10.8,-0.52,42.06,1.21,77.23,4.25
2010,11,29,-2.92,6.8,-5.71,59.06,0.45,78.38,6.41
2010,11,30,2.05,12.41,-4.8,40.44,0.17,79.04,6.62
2010,12,1,8.34,11.45,-0.29,54.75,0.34,78.98,4.65
2010,12,2,9.98,11.88,0.02,55.25,0.05,79.12,2.65
2010,12,3,12.69,15.65,1.76,55.5,0.13,78.8,5.52
2010,12,4,6.8,11.8,-0.86,64.88,0.35,79.36,2
2010,12,5,5.26,8.85,-1.02,65.19,0.09,79.52,1.8
2010,12,6,10.37,13.05,0.44,58.88,0.46,79.31,2.67
2010,12,7,5.3,8.99,-1.33,62.94,0.61,79.3,4.35
2010,12,8,11.48,15.42,0.31,45.56,0.04,79.14,4.01
2010,12,9,9.63,10.5,1.18,48,0.04,78.92,2.84
2010,12,10,9.49,12.77,1.03,56.5,0.78,78.5,4.81
2010,12,11,1.01,9.53,-4.3,51.31,0.38,79.15,4.85
2010,12,12,8.12,16.52,-0.7,60.44,0.45,79.29,5.15
2010,12,13,11.46,11.25,1.8,49.88,0.06,78.97,4.84
2010,12,14,12.58,13.36,1.77,41.62,0.01,78.32,3.43
2010,12,15,9.39,14.16,0.81,64,0.76,77.89,3.09
2010,12,16,3,9.75,-2.99,66.75,0.36,78.53,1.71
2010,12,17,1.99,9.87,-4.15,58,0.27,78.6,2.26
2010,12,18,5.54,13.5,-2.88,60.44,0.94,78.2,2.16
2010,12,19,11.27,13.49,1.28,63.81,1.39,77.8,4.72
2010,12,20,11.73,12.27,2.83,62.12,1.29,77.74,5.59
2010,12,21,7.07,9.75,-0.31,77.19,0.38,78.53,1.57
2010,12,22,8.18,10.73,0.15,77.75,0.15,78.95,2
2010,12,23,8.95,11.87,0.63,79.25,0.12,78.69,3.91
2010,12,24,5.84,9.8,-1.54,61.88,0,79.49,2.23
2010,12,25,9.01,13.15,-0.92,41.06,0,79.48,2.84
2010,12,26,9.9,12.6,0.01,46.56,0.12,78.71,3.41
2010,12,27,5.66,8.91,-1.56,49.94,0.01,78.88,2.41
2010,12,28,6.9,11.82,-1.49,43.06,0.02,78.5,2.8
2010,12,29,6.25,9.34,-0.99,46.69,0.15,76.9,4.37
2010,12,30,0.3,15.87,-5.69,74.19,4.39,76.7,4.91
2010,12,31,-12.28,4.91,-14.06,57,0.98,77.45,5.63
2011,1,1,-7.02,9.93,-12.93,44.94,0.19,78.31,5.96
2011,1,2,3.3,15.54,-6.57,46.81,0.6,78.57,5.4
2011,1,3,1.29,10.91,-6.65,62.62,0.24,78.58,3.02
2011,1,4,3.18,13.36,-5.74,56.62,0.14,78.54,5.4
2011,1,5,2.65,9.8,-4.35,52.94,0.13,78.84,6.68
2011,1,6,6.99,13.38,-1.69,55.75,0.03,79.01,6.16
2011,1,7,6.86,9.7,-0.36,65.12,0.08,78.69,3.75
2011,1,8,9.45,11.55,0.63,60.69,0.09,77.89,2.87
2011,1,9,-0.72,10.58,-3.58,76.06,6.02,77.92,3.34
2011,1,10,-10.4,7.11,-13.34,65.94,1.83,78.74,3.68
2011,1,11,-4.13,13.62,-13.47,50.5,0.1,79.28,4.38
2011,1,12,4.79,19.36,-7.59,53.88,0.11,79.42,2.95
2011,1,13,8.32,13.3,-1.51,60.75,0.41,79.27,3.98
2011,1,14,7.09,10.02,-0.45,62.62,0.22,79.34,3.12
2011,1,15,8.1,11.27,-0.45,60.56,0.08,79.24,2.97
2011,1,16,5.75,9.06,-0.23,61.44,0.49,78.63,5.34
2011,1,17,8.51,10.03,1.93,61.31,1.89,78.21,6.21
2011,1,18,6.73,9.84,-0.05,52.75,0.38,78.62,3.77
2011,1,19,6,15.29,-2.8,65.62,1.93,78.32,4.77
2011,1,20,1.77,12.84,-4.85,50.62,0.06,78.88,4.52
2011,1,21,2.86,9.25,-2.88,48.25,0.85,78.67,6.94
2011,1,22,3.67,9.75,-2,50.81,0.88,78.28,6.42
2011,1,23,3.25,12.55,-4.53,50.75,0.01,78.71,5.66
2011,1,24,-0.49,9.73,-5.36,56.06,0.72,79.03,4.3
2011,1,25,3.95,14.09,-4.07,46.88,0.2,78.93,3.97
2011,1,26,3.81,10,-2.59,58.5,0.04,79.31,4.33
2011,1,27,9.05,11.05,0.73,48.81,0.01,79.28,4.74
2011,1,28,14.64,15.2,2.34,43.31,0,78.92,4.4
2011,1,29,11.42,15.02,1.4,50.06,0.02,78.66,4.48
2011,1,30,10.65,14.9,0.84,53.94,0.01,78.46,3.55
2011,1,31,-3.78,14.02,-7.1,67.56,1.89,78.62,4.45
2011,2,1,-18.76,6.09,-19.75,63.06,0.37,79.06,6.16
2011,2,2,-13.22,11.95,-18.25,51.56,0.1,79.24,1.98
2011,2,3,-2.07,17.79,-10.31,62.81,2.29,79.22,4.85
2011,2,4,3.74,13.82,-3.63,71.56,0.54,78.87,4.81
2011,2,5,2.08,7.95,-2.11,69,6.21,78.25,4.98
2011,2,6,-4.63,7.33,-7.74,75.44,2.39,78.99,4.8
2011,2,7,4.01,17.81,-6.09,65,1.29,78.34,5.2
2011,2,8,-8.39,12.54,-15.58,83.56,5.77,78.75,4.66
2011,2,9,-5.63,17.88,-17.66,64.62,0.03,79.04,3.64
2011,2,10,-1.92,15.7,-12.04,62.94,0.55,78.69,5.05
2011,2,11,2.8,15.52,-7.09,63.94,0.12,79.19,4.61
2011,2,12,7.21,13.59,-1.76,54.69,0.01,79.45,6.8
2011,2,13,11.25,13.44,0.57,44.38,0.04,79.07,6.31
2011,2,14,13.21,14.98,1.3,48.31,0,79.01,5.26
2011,2,15,15.58,17.95,4.26,38.81,0,78.81,4.26
2011,2,16,14.39,14.64,4.8,39,0,78.09,8.14
2011,2,17,7.51,10.74,1.59,45.5,0.45,78.14,6.2
2011,2,18,10.33,15.52,0.66,48.06,0.16,78.81,5.59
2011,2,19,13.42,16.12,4.08,54.38,2.29,78.42,6.34
2011,2,20,4.7,10.33,0.15,47.31,0.22,77.74,6.26
2011,2,21,4.45,11.65,-1.51,42.94,0.11,78.23,3.79
2011,2,22,8.42,14.35,0.22,40.19,0.01,78.23,3.88
2011,2,23,8.55,14.64,0.3,41.62,0.02,78.2,2.4
2011,2,24,4.87,10.05,-0.42,50.94,0.43,78.16,3.23
2011,2,25,5.73,13.77,-1.13,61.81,0.8,77.96,2.4
2011,2,26,8.64,11.87,1.67,46.31,0.45,77.62,8.15
2011,2,27,8.62,12.97,1.3,44.25,0.1,77.69,4.47
2011,2,28,12.98,17.98,1.91,41,0,78.84,5.16
2011,3,1,14.8,17.72,3.48,33,0.12,79.15,3.81
2011,3,2,14.01,15.88,4.95,40.19,0,78.92,3.81
2011,3,3,13.73,14.19,5.26,54.25,0.29,78.63,5.18
2011,3,4,2.88,9.25,-1.24,69.81,0.8,79.11,2.94
2011,3,5,6.53,13.34,-0.8,36.88,0.18,79.25,3.39
2011,3,6,6.13,8.89,0.77,58.69,1.06,78.42,2.73
2011,3,7,3.96,9.05,0.18,71.88,0.68,77.93,3.5
2011,3,8,2.4,7.23,-1.24,58.88,0.29,78.26,4.14
